MSG_ID,SYMBOL,ENUM_NAME,DEF_LOCALE,REGION_ID,CATEGORY,SEVERITY,FACILITY,STATUS,HELP_TOPIC,CMDHELPCHK,SHORT_TXT,IMPL_STAT,VIS_TIER,OWNER,SRC_AUTH,SRC_FILE,PUB_SURF,USED_RUN,ACTIVE,VER_AT,SUG_ACT,NOTES
MSG_AUTODBF_DEFAULT_FLA_88D4FDC1,AUTODBF_DEFAULT_FLAVOR_NOTE,AutoDbfDefaultFlavorNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,X64 table flavor,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_DEFAULT_HEA_6D8A6902,AUTODBF_DEFAULT_HEADER_NOTE,AutoDbfDefaultHeaderNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,"AUTO header detection, conservative",implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_DEFAULT_INF_20C89F7E,AUTODBF_DEFAULT_INFER_NOTE,AutoDbfDefaultInferNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,INFER field types,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_DEFAULT_OVE_B357EA4A,AUTODBF_DEFAULT_OVERWRITE_NOTE,AutoDbfDefaultOverwriteNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,no overwrite unless OVERWRITE is supplied,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_CSV_PARSER__0A703DBA,AUTODBF_CSV_PARSER_NOTE,AutoDbfCsvParserNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,CSV parsing uses the existing comma CSV parser.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_LONG_TEXT_R_67BF7622,AUTODBF_LONG_TEXT_REJECTED_NOTE,AutoDbfLongTextRejectedNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Long text is rejected for now rather than auto-promoted to M.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_HEADER_NORM_93B3907F,AUTODBF_HEADER_NORMALIZE_NOTE,AutoDbfHeaderNormalizeNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,"Header names are normalized, uniquified, and sent through x64 fallback-name mangling.",implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_MISSING_TAB_39BFEBF0,AUTODBF_MISSING_TABLE_NAME,AutoDbfMissingTableName,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,missing table name.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_MISSING_TAB_DEA89918,AUTODBF_MISSING_TABLE_NAME_AFTER_X64,AutoDbfMissingTableNameAfterX64,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,missing table name after X64.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_EXPECTED_FR_DD68FED4,AUTODBF_EXPECTED_FROM,AutoDbfExpectedFrom,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,expected FROM after table name.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_MISSING_CSV_300338C2,AUTODBF_MISSING_CSV_FILE,AutoDbfMissingCsvFile,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,missing CSV file name after FROM.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_MAXCHAR_REQ_3E7E2EFC,AUTODBF_MAXCHAR_REQUIRES_VALUE,AutoDbfMaxCharRequiresValue,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,MAXCHAR requires a value.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_INVALID_MAX_B9E7BEC3,AUTODBF_INVALID_MAXCHAR_VALUE,AutoDbfInvalidMaxCharValue,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,invalid MAXCHAR value.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_MAXCHAR_RAN_9673DF04,AUTODBF_MAXCHAR_RANGE,AutoDbfMaxCharRange,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,MAXCHAR must be between 1 and 254.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_UNKNOWN_OPT_9C6F2FA1,AUTODBF_UNKNOWN_OPTION,AutoDbfUnknownOption,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,unknown option '{option}'.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_CANNOT_OPEN_F50AEB16,AUTODBF_CANNOT_OPEN_READ,AutoDbfCannotOpenRead,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,Cannot open {path} for read.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_EMPTY_CSV_8E488D15,AUTODBF_EMPTY_CSV,AutoDbfEmptyCsv,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,Empty CSV.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_COLUMN_COUN_C7C47FBB,AUTODBF_COLUMN_COUNT_MISMATCH,AutoDbfColumnCountMismatch,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,column count mismatch,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_TEXT_WIDTH__070C7312,AUTODBF_TEXT_WIDTH_EXCEEDS_LIMIT,AutoDbfTextWidthExceedsLimit,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,text width {width} exceeds current fixed-field limit {limit},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_LONG_TEXT_R_0160545F,AUTODBF_LONG_TEXT_REQUIRES_BYTES,AutoDbfLongTextRequiresBytes,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,long text requires {bytes} bytes; AUTODBF does not auto-promote to memo yet,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_MEMO_INFERE_99F366E2,AUTODBF_MEMO_INFERENCE_DISABLED,AutoDbfMemoInferenceDisabled,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,memo inference is disabled for AUTODBF first pass,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_FIELD_WIDTH_C8822F59,AUTODBF_FIELD_WIDTH_OUT_OF_RANGE,AutoDbfFieldWidthOutOfRange,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,field width {width} is outside current fixed-field limits,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_DECIMAL_COU_21BDA2B1,AUTODBF_DECIMAL_COUNT_INVALID,AutoDbfDecimalCountInvalid,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,decimal count {decimals} is invalid for width {width},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_COLUMN_DETA_9A12A5A5,AUTODBF_COLUMN_DETAIL,AutoDbfColumnDetail,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,column {index} ({name}): {detail},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_CHARACTER_W_D8092D65,AUTODBF_CHARACTER_WIDTH_OVERFLOW,AutoDbfCharacterWidthOverflow,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,character width overflow,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_INVALID_NUM_20C935F2,AUTODBF_INVALID_NUMERIC_VALUE,AutoDbfInvalidNumericValue,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,invalid numeric value,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_NUMERIC_WID_6E6A5BC2,AUTODBF_NUMERIC_WIDTH_OVERFLOW,AutoDbfNumericWidthOverflow,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,numeric width overflow,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_INVALID_DAT_D8D3E5CE,AUTODBF_INVALID_DATE_VALUE,AutoDbfInvalidDateValue,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,invalid date value; expected YYYY-MM-DD,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_INVALID_LOG_A1110CCA,AUTODBF_INVALID_LOGICAL_VALUE,AutoDbfInvalidLogicalValue,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,invalid logical value,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_UNSUPPORTED_B4E9892E,AUTODBF_UNSUPPORTED_FIELD_TYPE,AutoDbfUnsupportedFieldType,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,unsupported AUTODBF field type,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_LINE_EXPECT_2538A99F,AUTODBF_LINE_EXPECTED_COLUMNS_FOUND,AutoDbfLineExpectedColumnsFound,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,"line {line}: expected {expected} column(s), found {found}",implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_LINE_COLUMN_F937C1B7,AUTODBF_LINE_COLUMN_DETAIL,AutoDbfLineColumnDetail,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,"line {line}, column {column} ({name}): {detail}",implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_APPEND_BLAN_DCB777E3,AUTODBF_APPEND_BLANK_FAILED,AutoDbfAppendBlankFailed,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,line {line}: appendBlank failed,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_SET_FAILED_B2FD8D62,AUTODBF_SET_FAILED,AutoDbfSetFailed,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,"line {line}, column {column} ({name}): set failed",implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_WRITE_CURRE_0DD71536,AUTODBF_WRITE_CURRENT_FAILED,AutoDbfWriteCurrentFailed,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,line {line}: writeCurrent failed,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_TITLE_F1C58521,AUTODBF_PLAN_TITLE,AutoDbfPlanTitle,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,AUTODBF plan,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_CSV_LI_40A96CC7,AUTODBF_PLAN_CSV_LINE,AutoDbfPlanCsvLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,CSV: {path},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_HEADER_F7490E09,AUTODBF_PLAN_HEADER_LINE,AutoDbfPlanHeaderLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Header: {mode}{suffix},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_DATA_R_201D0B7E,AUTODBF_PLAN_DATA_ROWS_LINE,AutoDbfPlanDataRowsLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Data rows: {count},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_COLUMN_FFCCED20,AUTODBF_PLAN_COLUMNS_LINE,AutoDbfPlanColumnsLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Columns: {count},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_DESCRI_93703AB1,AUTODBF_PLAN_DESCRIPTOR_SUFFIX,AutoDbfPlanDescriptorSuffix,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,descriptor={name},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PLAN_SOURCE_5407B8B7,AUTODBF_PLAN_SOURCE_SUFFIX,AutoDbfPlanSourceSuffix,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,source='{name}',implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_TARGET_EXIS_ABF8F1EC,AUTODBF_TARGET_EXISTS,AutoDbfTargetExists,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,target exists: {path},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_USE_OVERWRI_59EE7F77,AUTODBF_USE_OVERWRITE_NOTE,AutoDbfUseOverwriteNote,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Use OVERWRITE to replace it.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_SCAN_FAILED_9FE60F13,AUTODBF_SCAN_FAILED_AT_LINE,AutoDbfScanFailedAtLine,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,"{detail} at line {line} (expected {expected}, found {found})",implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_NO_DATA_ROW_9866A92B,AUTODBF_NO_DATA_ROWS,AutoDbfNoDataRows,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,no data rows found.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_CREATE_FAIL_32E4186D,AUTODBF_CREATE_FAILED,AutoDbfCreateFailed,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,create failed: {detail},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_REOPEN_FAIL_FFAE7A99,AUTODBF_REOPEN_FAILED_DETAIL,AutoDbfReopenFailedDetail,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,file written but could not reopen table: {detail},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_REOPEN_FAIL_37141277,AUTODBF_REOPEN_FAILED_GENERIC,AutoDbfReopenFailedGeneric,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,file written but could not reopen table.,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_IMPORT_FAIL_06F35D40,AUTODBF_IMPORT_FAILED,AutoDbfImportFailed,en-US,GLOBAL,ERROR,ERROR,AUTODBF,active,,,failed during import: {detail},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_PARTIAL_ROW_5507B459,AUTODBF_PARTIAL_ROWS_IMPORTED,AutoDbfPartialRowsImported,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Partial rows imported: {count},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_OK_TITLE_97211557,AUTODBF_OK_TITLE,AutoDbfOkTitle,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,AUTODBF OK,implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_CREATED_LIN_ACA09FDB,AUTODBF_CREATED_LINE,AutoDbfCreatedLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Created: {path} [X64],implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_IMPORTED_RO_E3AC73EC,AUTODBF_IMPORTED_ROWS_LINE,AutoDbfImportedRowsLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Imported rows: {count},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AUTODBF_OPENED_LINE_3418510E,AUTODBF_OPENED_LINE,AutoDbfOpenedLine,en-US,GLOBAL,STATUS,INFO,AUTODBF,active,,,Opened: {path},implemented,core,COMMAND:AUTODBF,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AUTODBF ; facility_derived=AUTODBF ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
